[INFO] time: 2024-12-03 04:59:10, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qweqwe', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-03 04:59:23, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:12:07, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:12:07, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:12:09, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:12:09, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:12:11, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:12:11, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:12:15, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:12:15, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:12:46, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:12:46, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:16:42, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:16:42, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:16:57, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:16:57, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:17:03, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:17:03, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:17:22, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:17:22, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:17:25, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:17:25, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:17:26, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:17:26, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:17:30, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:17:32, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:17:32, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:28:37, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qweqwe', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-03 08:30:54, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:30:54, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:31:32, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:31:32, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:31:46, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:31:46, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:31:57, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:31:57, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:16, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:16, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:24, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:24, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:29, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:29, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:44, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:44, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:53, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:53, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:56, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:32:56, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:36:23, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qweqwe', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-03 08:36:29, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:40:40, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:40:40, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:40:41, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:40:41, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:40:43, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:40:43, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:40:45, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:15, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:34, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:34, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:37, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:45, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:49, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:49, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:51, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:52, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:52, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:52, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:52, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:54, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:54, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:41:56, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:42:06, module: simulation_data_mgt, actor: handoverSimJobManager, function: download_handover_sim_result, payload: {'handover_uid': 'f8e46b89-57e8-4490-b2a7-868d14c66716'}
[INFO] time: 2024-12-03 08:42:19, module: simulation_data_mgt, actor: handoverSimJobManager, function: download_handover_sim_result, payload: {'handover_uid': '6a010fa4-f4e3-4e00-8a90-2794c85b8576'}
[INFO] time: 2024-12-03 08:42:38, module: simulation_data_mgt, actor: handoverSimJobManager, function: download_handover_sim_result, payload: {'handover_uid': 'b6b1fa3e-7dc2-4b4e-bceb-8c2e67dbed45'}
[INFO] time: 2024-12-03 08:47:47, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:48:22, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:48:52, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:49:45, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:50:16, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:52:25, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:52:44, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:52:56, module: simulation_data_mgt, actor: handoverSimJobManager, function: download_handover_sim_result, payload: {'handover_uid': 'f8e46b89-57e8-4490-b2a7-868d14c66716'}
[INFO] time: 2024-12-03 08:53:02, module: simulation_data_mgt, actor: handoverSimJobManager, function: download_handover_sim_result, payload: {'handover_uid': '6a010fa4-f4e3-4e00-8a90-2794c85b8576'}
[INFO] time: 2024-12-03 08:53:46, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:53:46, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:53:53, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:53:55, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:53:55, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:53:58, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:54:43, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:55:02, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:55:17, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:55:17, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 08:55:18, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:00:52, module: meta_data_mgt, actor: HandoverManager, function: delete_handover, payload: {'handover_uid': 'f8e46b89-57e8-4490-b2a7-868d14c66716'}
[INFO] time: 2024-12-03 09:00:52, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:00:58, module: meta_data_mgt, actor: HandoverManager, function: delete_handover, payload: {'handover_uid': '6a010fa4-f4e3-4e00-8a90-2794c85b8576'}
[INFO] time: 2024-12-03 09:00:58, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:01:04, module: meta_data_mgt, actor: HandoverManager, function: delete_handover, payload: {'handover_uid': 'd6e4f71e-c3eb-4b13-ab5d-bea624375be6'}
[INFO] time: 2024-12-03 09:01:04, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:01:09, module: meta_data_mgt, actor: HandoverManager, function: delete_handover, payload: {'handover_uid': 'b7a177d8-9357-44a6-8cd9-6be9c273be13'}
[INFO] time: 2024-12-03 09:01:09, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:02:11, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:02:59, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:04:15, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:04:15, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:04:25, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:04:35, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:04:35, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:04:45, module: meta_data_mgt, actor: HandoverManager, function: create_handover, payload: {'handover_name': 'ho_prcysxz7o', 'handover_parameter': {'constellation': 'TLE_6P_22Sats_29deg_F1', 'handover_strategy': 'MinRange', 'handover_decision': 'Preemptive', 'beam_counts': 28, 'reuse_factor': 1, 'cell_ut': '28Cell_1UT'}, 'f_user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:04:45, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:04:45, module: simulation_data_mgt, actor: handoverSimJobManager, function: run_handover_sim_job, payload: {'handover_uid': '57bf8d9c-1534-4f2f-b657-857f965c0ea1'}
[INFO] time: 2024-12-03 09:04:45, module: simulation_data_mgt, actor: handoverSimJobManager, function: run_handover_simulation_async, payload: Not a Django WSGI Request
[INFO] time: 2024-12-03 09:04:50, module: meta_data_mgt, actor: HandoverManager, function: create_handover, payload: {'handover_name': 'ho_fb4lxfxh6', 'handover_parameter': {'constellation': 'TLE_6P_22Sats_29deg_F1', 'handover_strategy': 'MinRange', 'handover_decision': 'Preemptive', 'beam_counts': 28, 'reuse_factor': 1, 'cell_ut': '28Cell_1UT'}, 'f_user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
[INFO] time: 2024-12-03 09:04:54, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '183ef171-a89e-4610-ac2d-2398041d463b'}
