[INFO] time: 2024-12-12 06:28:17, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qwdqwd', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-12 06:28:36, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qwdqwd', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-12 06:28:51, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qweqwe', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-12 06:30:17, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:52:50, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:53:13, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:54:05, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:54:22, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:54:26, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:55:04, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:55:07, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:56:04, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:56:53, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:56:56, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:57:12, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:57:45, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:58:16, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:59:04, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 06:59:36, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:00:08, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:00:54, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:01:23, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:02:42, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:03:20, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:03:23, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:03:29, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:03:30, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:03:54, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:04:10, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:04:11, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:05:49, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:06:14, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:06:49, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:07:16, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:07:25, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:07:28, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:07:31, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:35, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:42, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:46, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:46, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:48, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:50, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:51, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:53, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:54, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:57, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:58, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:08:59, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:09:01, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:09:02, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:09:04, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:09:07, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:09:08, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:09:10, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 07:09:12, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 08:33:00, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 08:59:30, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:28:42, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:29:45, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:32:20, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:32:31, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:32:31, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:32:32, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:32:32, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:32:46, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:34:44, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:38:48, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:38:51, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:38:52, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:38:58, module: meta_data_mgt, actor: HandoverManager, function: create_handover, payload: {'handover_name': '12Px22Sats_MinRange_Nonpreemptive_28Cell_1UT_28Beam_F1', 'handover_parameter': {'constellation': 'TLE_12P_22Sats_29deg_F7', 'handover_strategy': 'MinRange', 'handover_decision': 'Nonpreemptive', 'beam_counts': 28, 'reuse_factor': 1, 'cell_ut': '28Cell_1UT'}, 'f_user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:38:58, module: simulation_data_mgt, actor: handoverSimJobManager, function: run_handover_sim_job, payload: {'handover_uid': '45b10a52-b90d-485f-945c-553defa4a77c'}
[INFO] time: 2024-12-12 09:38:58, module: simulation_data_mgt, actor: handoverSimJobManager, function: run_handover_simulation_async, payload: Not a Django WSGI Request
[INFO] time: 2024-12-12 09:38:58, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:40:10, module: simulation_data_mgt, actor: analyzeHandoverResult, function: analyzeHandoverResult, payload: Not a Django WSGI Request
[INFO] time: 2024-12-12 09:40:10, module: simulation_data_mgt, actor: genHandoverResultPDF, function: genHandoverResultPDF, payload: Not a Django WSGI Request
[INFO] time: 2024-12-12 09:41:04, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:41:13, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:41:23, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:41:36, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:41:38, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:42:01, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:42:08, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:42:17, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:42:19, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:42:21, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:43:42, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qweqwe', 'user_password': 'qwewqeqwe'}
[INFO] time: 2024-12-12 09:43:58, module: meta_data_mgt, actor: UserManager, function: login_user, payload: {'user_name': 'qweqwe', 'user_password': 'qweqweqwe'}
[INFO] time: 2024-12-12 09:44:05, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:44:29, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:47:06, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:47:16, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:47:21, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:47:41, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:47:49, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:47:50, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:47:52, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:48:42, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:49:22, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:49:33, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:49:39, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:49:44, module: meta_data_mgt, actor: HandoverManager, function: delete_handover, payload: {'handover_uid': '398201df-5ab8-4d66-a990-8c44f55b79e7'}
[INFO] time: 2024-12-12 09:49:44, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:49:46, module: meta_data_mgt, actor: HandoverManager, function: delete_handover, payload: {'handover_uid': 'c333d6b2-63f5-49c0-b714-bfa30f1f72bd'}
[INFO] time: 2024-12-12 09:49:46, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:49:48, module: meta_data_mgt, actor: HandoverManager, function: delete_handover, payload: {'handover_uid': '45b10a52-b90d-485f-945c-553defa4a77c'}
[INFO] time: 2024-12-12 09:49:48, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:49:50, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:50:03, module: meta_data_mgt, actor: HandoverManager, function: create_handover, payload: {'handover_name': '6Px22Sats_MinRange_Preemptive_28Cell_1UT_32Beam_F3', 'handover_parameter': {'constellation': 'TLE_6P_22Sats_29deg_F1', 'handover_strategy': 'MinRange', 'handover_decision': 'Preemptive', 'beam_counts': 32, 'reuse_factor': 3, 'cell_ut': '28Cell_1UT'}, 'f_user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:50:03, module: simulation_data_mgt, actor: handoverSimJobManager, function: run_handover_sim_job, payload: {'handover_uid': '131d5e8b-3ed9-4d71-bdc7-54081a3b8e6a'}
[INFO] time: 2024-12-12 09:50:03, module: simulation_data_mgt, actor: handoverSimJobManager, function: run_handover_simulation_async, payload: Not a Django WSGI Request
[INFO] time: 2024-12-12 09:50:03, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:50:25, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:50:27, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:50:33, module: simulation_data_mgt, actor: analyzeHandoverResult, function: analyzeHandoverResult, payload: Not a Django WSGI Request
[INFO] time: 2024-12-12 09:50:34, module: simulation_data_mgt, actor: genHandoverResultPDF, function: genHandoverResultPDF, payload: Not a Django WSGI Request
[INFO] time: 2024-12-12 09:51:11, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:51:12, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:51:14, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:51:15, module: simulation_data_mgt, actor: handoverSimJobManager, function: download_handover_sim_result, payload: {'handover_uid': '131d5e8b-3ed9-4d71-bdc7-54081a3b8e6a'}
[INFO] time: 2024-12-12 09:53:33, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:53:35, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:53:39, module: simulation_data_mgt, actor: handoverSimJobManager, function: run_handover_sim_job, payload: {'handover_uid': '131d5e8b-3ed9-4d71-bdc7-54081a3b8e6a'}
[INFO] time: 2024-12-12 09:53:39, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:53:49, module: simulation_data_mgt, actor: handoverSimJobManager, function: download_handover_sim_result, payload: {'handover_uid': '131d5e8b-3ed9-4d71-bdc7-54081a3b8e6a'}
[INFO] time: 2024-12-12 09:54:06, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:54:12, module: meta_data_mgt, actor: HandoverManager, function: create_handover, payload: {'handover_name': '3Px22Sats_MinRange_Nonpreemptive_28Cell_1UT_28Beam_F1', 'handover_parameter': {'constellation': 'TLE_3P_22Sats_29deg_F1', 'handover_strategy': 'MinRange', 'handover_decision': 'Nonpreemptive', 'beam_counts': 28, 'reuse_factor': 1, 'cell_ut': '28Cell_1UT'}, 'f_user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:54:12, module: simulation_data_mgt, actor: handoverSimJobManager, function: run_handover_sim_job, payload: {'handover_uid': 'c288b771-4f88-4e29-abc0-77a08a009a4e'}
[INFO] time: 2024-12-12 09:54:12, module: simulation_data_mgt, actor: handoverSimJobManager, function: run_handover_simulation_async, payload: Not a Django WSGI Request
[INFO] time: 2024-12-12 09:54:12, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:54:15, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
[INFO] time: 2024-12-12 09:54:16, module: meta_data_mgt, actor: HandoverManager, function: query_handoverData_by_user, payload: {'user_uid': '476c9238-b02d-4212-80eb-c6d0be62b597'}
